trace_id,neurite,point_index,x,y,normal_x,normal_y,new_x,new_y,width,intensity,fit_mssg
0,axon,0,1014.9999999999997,2040.0476190476193,0.6440474194024827,-0.7649855695116101,1014.4180837403289,2040.7388065718628,5.862174878470202,65406,Passed
0,axon,1,1012.9350592599965,2037.871361729044,0.6530427661690825,-0.757321032029504,1012.2732175457679,2038.6388867305077,5.850382034408208,65337,Passed
0,axon,2,1010.5619565979442,2036.0413043986302,0.6445350412203169,-0.7645747711238742,1009.922004931802,2036.8004421760654,5.85595528257146,65278,Passed
0,axon,3,1008.1669253795668,2034.2383169920104,0.6434732947909262,-0.7654685616607059,1007.4900862852248,2035.0434771318573,5.859544807913603,65216,Passed
0,axon,4,1006.0684557351959,2032.1062953920734,0.6447513489766762,-0.7643923717520711,1005.3120072125812,2033.003111631741,5.854196367523136,65151,Passed
0,axon,5,1003.6089197794879,2030.3873236520158,0.661416478416938,-0.7500188278160331,1002.8311619530134,2031.2692687386173,5.842340017596406,65094,Passed
0,axon,6,1001.3687935484675,2028.4039167435599,0.6770789473283103,-0.7359103879446106,1000.478954932109,2029.3710735041657,5.855587483110752,65027,Passed
0,axon,7,999.2643621337536,2026.264362133754,0.6872245259738624,-0.7264450776899795,998.2140760861439,2027.3745889964687,5.876423847375747,64960,Passed
0,axon,8,997.1419702002248,2024.1419702002254,0.7035625322268819,-0.7106333535983924,996.003306610646,2025.292077387886,5.89364325416139,64905,Passed
0,axon,9,995.019578266696,2022.0195782666967,0.7077333787111847,-0.7064796279143871,993.7135276528347,2023.3233152098353,5.953738992893663,64836,Passed
0,axon,10,992.8971863331673,2019.8971863331678,0.7071067811865448,-0.7071067811865503,991.4486156902958,2021.3457569760392,5.953031967526875,64791,Passed
0,axon,11,990.7747943996386,2017.774794399639,0.7071067811865516,-0.7071067811865436,989.1879796409521,2019.3616091583256,5.967607176182387,64721,Passed
0,axon,12,988.6524024661097,2015.6524024661105,0.707106781186553,-0.7071067811865421,986.9179758964287,2017.3868290357914,5.978607791830102,64651,Passed
0,axon,13,986.5300105325811,2013.5300105325816,0.7071067811865488,-0.7071067811865462,984.6876248980225,2015.37239616714,5.996277929935779,64583,Passed
0,axon,14,984.4076185990524,2011.4076185990527,0.7071067811865508,-0.7071067811865444,982.4229709663089,2013.3922662317962,5.98657477138022,64532,Passed
